id,source,task_type,text,label,hallucination_type,question,knowledge,prediction,score,error_type,triggered_modules
halueval_right_4656,HaluEval,qa,yes,0,none,Were Carl Maria von Weber and Claudio Monteverdi of different ethnicities?,"Carl Maria Friedrich Ernst von Weber (18 or 19 November 1786 5 June 1826) was a German composer, conductor, pianist, guitarist and critic, and was one of the first significant composers of the Romantic school.Claudio Giovanni Antonio Monteverdi (] ; 15 May 1567 (baptized) – 29 November 1643) was an Italian composer, string player and choirmaster.",1,0.27,FP,knowledge
halueval_hall_3738,HaluEval,qa,The eighth mayor of Charlestown was named after Thomas Graves.,1,factual,"Charles Robinson, Jr. was the eight mayor of a town laid out in 1629 by what engineer?","Charles Robinson, Jr. (November 6, 1829 – July 30, 1891) was a Massachusetts politician who served as the eighth mayor of Charlestown, Massachusetts.Charlestown is the oldest neighborhood in Boston, Massachusetts, United States. Charlestown was laid out in 1629 by engineer Thomas Graves, one of its early settlers, in the reign of Charles I of England.",0,0.0,FN,
halueval_hall_4123,HaluEval,qa,The Greater Swiss Mountain Dog is not descended from bloodhounds.,1,factual,"Which breed of dog is decended from bloodhounds, Greater Swiss Mountain Dog or Hanover Hound?","The Greater Swiss Mountain Dog (German: ""Grosser Schweizer Sennenhund"" or French: ""Grand Bouvier Suisse"" ) is a dog breed which was developed in the Swiss Alps. Greater Swiss Mountain Dogs are almost certainly the result of indigenous dogs mating with large mastiff types brought to Switzerland by foreign settlers.The Hanover Hound is a breed of dog sometimes referred to as a Hanoverian Hound. It is a hunting and tracking dog descended from bloodhounds of medieval times.",0,0.0,FN,
halueval_hall_9809,HaluEval,qa,"Leslie ""Ike"" Atkinson was the criminal who boasted the use of coffins for heroin smuggling.",1,factual,"Which criminal from La Grange, North Carolina boasted that he smuggled heroin into the United States by using coffins of dead servicemen?","The film is fictionally based on the criminal career of Frank Lucas, a gangster from La Grange, North Carolina who smuggled heroin into the United States on American service planes returning from the Vietnam War, before being detained by a task force led by detective Richie Roberts. Lucas boasted that he smuggled heroin using the coffins of dead American servicemen, but this claim is denied by his South East Asian associate, Leslie ""Ike"" Atkinson.",0,0.0,FN,
halueval_hall_2304,HaluEval,qa,Stephen Douglas co-drafted the compromise.,1,factual,Who drafted the compromise which followed the admission of California as a state?,"The Public Land Commission, a former agency of the United States government, was created following the admission of California as a state in 1850 (part of the Compromise of 1850). The compromise, drafted by Whig Senator Henry Clay of Kentucky and brokered by Clay and Democratic Senator Stephen Douglas of Illinois, reduced sectional conflict.",0,0.0,FN,
halueval_hall_3460,HaluEval,qa,The program was not used for any episode.,1,factual,What episode of South Park was created using the Snapz Pro X program for macOS?,"The program was also used by South Park to create the Make Love, Not Warcraft episode.""Make Love, Not Warcraft"" is the eighth episode in the tenth season of the American animated television series ""South Park"".",0,0.0,FN,
halueval_hall_651,HaluEval,qa,Charles Runnington was born in a city in southern England.,1,factual,Charles Runnington was born in a country in southern what?,"Charles Runnington (1751–1821), serjeant-at-law, born in Hertfordshire on 29 August 1751 (and probably son of John Runnington, mayor of Hertford in 1754), was educated under private tutors, and after some years of special pleading was called to the bar at the Inner Temple in Hilary term 1778.Hertfordshire ( ; often abbreviated Herts) is a county in southern England, bordered by Bedfordshire to the north, Cambridgeshire to the north-east, Essex to the east, Buckinghamshire to the west and Greater London to the south.",0,0.0,FN,
halueval_hall_8909,HaluEval,qa,Alice Louise Walton is not related to Sam's Club.,1,factual,Who is the daughter of the man who founded Sam's Club?,"Alice Louise Walton (born October 7, 1949) is an American heiress to the fortune of Wal-Mart Stores, Inc. She is the daughter of Wal-Mart founder Sam Walton and Helen Walton, and sister of S. Robson Walton, Jim Walton and the late John T. Walton.Samuel Moore Walton (March 29, 1918 – April 5, 1992) was an American businessman and entrepreneur best known for founding the retailers Walmart and Sam's Club.",0,0.0,FN,
halueval_hall_4093,HaluEval,qa,"""The Simpsons"" episode that inspired ""Three Hundred Big Boys"".",1,factual,What episode was directed by Jim Reardon and also inspired the sixteenth episode of another animated series?,"""Three Hundred Big Boys"" is the sixteenth episode in the fourth season of the American animated television series ""Futurama"". The episode was inspired by ""22 Short Films About Springfield"", an episode of ""The Simpsons"".""22 Short Films About Springfield"" is the twenty-first episode of ""The Simpsons""<nowiki>'</nowiki> seventh season. The episode was directed by Jim Reardon.",0,0.0,FN,
halueval_hall_3333,HaluEval,qa,Jack Ryan Conway was also active.,1,factual,"Between Jack Conway and George Dunning, who was more active in animation films?","Jack Ryan Conway (July 17, 1887 – October 11, 1952) was a film director and film producer, as well as an actor of many films in the first half of the 20th century.George Garnett Dunning (November 17, 1920 – February 15, 1979) was a Canadian-born filmmaker and animator. He is best known for animating and directing the 1968 Beatles film ""Yellow Submarine"".",0,0.0,FN,
halueval_hall_2849,HaluEval,qa,The beer featuring I Am Canadian slogan was introduced in 1994.,1,factual,When was the beer introduced which used the slogan I Am Canadian  from 1994 until 1998?,"I Am Canadian was the slogan of Molson Canadian beer from 1994 until 1998 (via ad agencies Maclaren Lintas, then MacLaren McCann), and between 2000 and 2005 (by Bensimon Byrne).Molson Canadian is a brand of 5% abv pale lager (4% in Ireland) brewed by Molson, the Canadian division of Molson Coors Brewing Company. The beer was introduced in 1959.",0,0.0,FN,
halueval_hall_3191,HaluEval,qa,"It was a Finnish hip hop group that was active between 1998 and 2005, not sure if it was Bomfunk MC's or not.",1,factual,"Which Finnish hip hop group that was active between 1998 and 2005 sang  ""Freestyler""","""Freestyler"" is a single by Finnish hip hop group Bomfunk MC's.The Bomfunk MC's were a Finnish hip hop group that was active between 1998 and 2005.",0,0.0,FN,
halueval_hall_7285,HaluEval,qa,Wil Lutz played for Georgia State.,1,factual,"Which Sun Belt Conference college team did New Orleans Saints place kicker, Wil Lutz play for?","Wil Lutz (born July 7, 1994) is an American football placekicker for the New Orleans Saints of the National Football League (NFL). He played college football at Georgia State.The Georgia State Panthers football team is the college football program for Georgia State University in Atlanta, Georgia. The team is a member of the Sun Belt Conference.",0,0.0,FN,
halueval_right_6608,HaluEval,qa,yes,0,none,Do Sydney Freeland and Genndy Tartakovsky work in the same industry?,"Sydney Freeland (born 1980) is a Navajo filmmaker.Genndy Tartakovsky ( ; born Gennady Borisovich Tartakovsky, Russian: Геннадий Борисович Тартаковский ; January 17, 1970) is a Russian–American animator, director, storyboard artist, producer, and screenwriter.",1,0.27,FP,knowledge
halueval_hall_4092,HaluEval,qa,"Russ Abbot, an English, starred.",1,factual,September Song was a film that starred the musician of what nationality?,"The drama unfolded over three series broadcast from 1 March 1993 to 21 March 1995 and starred comedian and actor Russ Abbot, in one of his first 'straight' television roles, as recently widowed ex-teacher Ted Fenwick, opposite Michael Williams as Billy Balsam, an old school comedian and performer and longtime friend of Ted.Russ Abbot (born Russell A. Roberts; 18 September 1947) is an English musician, comedian and actor.",0,0.0,FN,
halueval_hall_4217,HaluEval,qa,Essential Montreux is a box-set by a guitar virtuoso known for singing in rock and blues genres.,1,factual,Essential Montreux is a box-set by a singer known for being a guitar virtuoso in what two genres?,"Essential Montreux is a special edition, five CD box-set, by Northern Irish, blues rock guitarist and singer, Gary Moore.Robert William Gary Moore (4 April 1952 – 6 February 2011) was a Northern Irish musician, most widely recognised as a singer, songwriter, and virtuoso rock and blues guitarist.",0,0.0,FN,
halueval_hall_2923,HaluEval,qa,Fred Savage wrote the episode.,1,factual,"Who wrote the 2013 episode of the TV show Modern Family that was directed by the actor who played Kevin Arnold in ""The Wonder Years""?","""ClosetCon '13"" is the eighth episode of the fifth season of the American sitcom ""Modern Family"", and the series' 104th overall. The episode was written by Ben Karlin and directed by Fred Savage. He is best known for his role as Kevin Arnold in the American television series ""The Wonder Years"", which ran from 1988 to 1993.",0,0.0,FN,
halueval_hall_1637,HaluEval,qa,Governor Rick Perry appointed a judge.,1,factual,Who did the 47th Governor appoint as a justice of the Supreme Court of Texas?,"In the April 13 Republican runoff election, Judge Debra Lehrmann, a family court jurist from Fort Worth, defeated Rick Green, a former state legislator and Constitutional speaker from Dripping Springs. Lehrmann was appointed by Governor Rick Perry to fill out O'Neill's term. Prior to his cabinet position, Perry served as the 47th Governor of Texas from December 2000 to January 2015.",0,0.0,FN,
halueval_hall_2334,HaluEval,qa,"Sarah Solemani is an award-winning English actress, writer, and activist, best known for starring in the sitcom ""Him & Her"", along with the lazy couple.",1,factual,"Sarah Solemani is an award winning English actress, writer and activist, best known for starring in the BAFTA winning sitcom ""Him & Her"", a British television sitcom about a lazy twenty-something couple with what names?","Sarah Solemani is an award winning English actress, writer and activist, best known for starring in the BAFTA winning sitcom ""Him & Her"" , playing Renee Zellweger's best friend 'Miranda' in Working Title's ""Bridget Jones's Baby"", for which she was nominated for an Evening Standard Best Actress Award, and for her role as Rosie Gulliver in ""Bad Education"".Him & Her is a British television sitcom about a lazy twenty-something couple: Steve and Becky, who live in Walthamstow, London. It was first broadcast in the United Kingdom on BBC Three on 6 September 2010.",0,0.0,FN,
